,source,target,retweetCount,hashtags
521,shuteelpobre,mmendoza_gt,1,[]
522,shuteelpobre,traficogt,1,[]
523,shuteelpobre,rcurruchic25741,1,[]
524,shuteelpobre,canales3y7,1,[]
525,shuteelpobre,canales11y13,1,[]
526,shuteelpobre,noti7guatemala,1,[]
527,shuteelpobre,telediariogt,1,[]
528,shuteelpobre,tn23noticias,1,[]
529,shuteelpobre,t13noticias,1,[]
530,shuteelpobre,sonora,1,[]
531,shuteelpobre,mmendoza_gt,0,[]
532,shuteelpobre,traficogt,0,[]
533,shuteelpobre,rcurruchic25741,0,[]
534,shuteelpobre,sonora969,0,[]
535,oscarvi14778594,traficogt,0,[]
536,oscarvi14778594,barevalodeleon,0,[]
537,esequielmo90988,traficogt,0,[]
538,esequielmo90988,barevalodeleon,0,[]
539,kikin1957,lahoragt,0,[]
540,kikin1957,traficogt,0,[]
541,cansadodecorru1,traficogt,0,[]
542,cansadodecorru1,pmtmuniguate,0,[]
543,danies1986,traficogt,0,[]
544,danies1986,barevalodeleon,0,[]
545,alejandroa30266,amilcarmontejo,0,[]
546,alejandroa30266,traficogt,0,[]
547,alejandroa30266,pmtmuniguate,0,[]
548,rodrigomarin192,traficogt,0,[]
549,rodrigomarin192,barevalodeleon,0,[]
550,ottoareyesestr2,traficogt,0,[]
551,karen_sant35047,traficogt,0,[]
552,karen_sant35047,barevalodeleon,0,[]
553,guaboomerang,traficogt,0,[]
554,guaboomerang,barevalodeleon,0,[]
555,miguelareyesc82,traficogt,0,[]
556,miguelareyesc82,barevalodeleon,0,[]
557,pedroernestoto2,traficogt,0,[]
558,pedroernestoto2,samreu2,0,[]
559,pedroernestoto2,bancadacabal__,0,[]
560,menendezamc1,traficogt,0,[]
561,menendezamc1,barevalodeleon,0,[]
562,miguelareyesc82,alexvaldezsmith,0,[]
563,miguelareyesc82,traficogt,0,[]
564,miguelareyesc82,barevalodeleon,0,[]
565,miguelareyesc82,traficogt,0,[]
566,miguelareyesc82,barevalodeleon,0,[]
567,monicaloaiza20,por_mi_guate,0,[]
568,monicaloaiza20,traficogt,0,[]
569,monicaloaiza20,nadiadeleongt,0,[]
570,chofito63569841,emisorasunidas,0,[]
571,chofito63569841,traficogt,0,[]
572,chofito63569841,barevalodeleon,0,[]
573,chofito63569841,pedgar05,0,[]
574,chofito63569841,traficogt,0,[]
575,victorp95913830,prensacomunitar,0,[]
576,victorp95913830,traficogt,0,[]
577,victorp95913830,_rahina_,0,[]
578,estu_madridista,traficogt,0,[]
579,estu_madridista,barevalodeleon,0,[]
580,coma_jose,alfarito007,0,[]
581,coma_jose,traficogt,0,[]
582,coma_jose,barevalodeleon,0,[]
583,gualanel,traficogt,0,[]
584,gualanel,barevalodeleon,0,[]
585,evelync47357166,traficogt,0,[]
586,evelync47357166,barevalodeleon,0,[]
587,coma_jose,traficogt,0,[]
588,coma_jose,barevalodeleon,0,[]
589,mikikahn,traficogt,0,[]
590,mikikahn,barevalodeleon,0,[]
591,mikikahn,barevalodeleon,0,[]
592,alvare_vinicio,traficogt,0,[]
593,alvare_vinicio,barevalodeleon,0,[]
594,ausentechapingt,traficogt,0,[]
595,ausentechapingt,barevalodeleon,0,[]
596,olamarvin402,traficogt,0,[]
597,krupp31416,traficogt,0,[]
598,krupp31416,barevalodeleon,0,[]
